"","type","dataverse","classifier","specification","preprocessing","tested_class","alternative_class","accuracy","aucroc","precision","recall","f1","sd_accuracy","sd_aucroc","sd_precision","sd_recall","sd_f1","ent","sd_ent","classifier_rf","classifier_rf_rag","classifier_ds","classifier_sm","dataverse_full","dataverse_gtca","dataverse_gtall","dataverse_srca","dataverse_srall","type_allvall","type_onevall","type_onevone","specification_cls","specification_mean","specification_MAX","specification_def","specification_ex","specification_both","preprocessing_none","preprocessing_pre","preprocessing_norm","preprocessing_top200","onevone_casi","onevone_caen","onevone_cagm","onevone_ensi","onevone_engm","onevone_sigm","onevall_ca","onevall_si","onevall_en","onevall_gm","allvall_ca","allvall_si","allvall_en","allvall_gm","One vs. One","One vs. All","All vs. All"
"3638","One vs. All","SR different baseline","Random Forest","MEAN","Normalized","CA","EN",0.58066534914361,0.655245638200184,0.591406926406926,0.545454545454545,0.557794574270547,0.0866950882473027,0.0726522592665037,0.089043407270857,0.158910431540932,0.112830641048571,0.510911706320091,0.00888875705776306,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3639","One vs. All","GT different all","Top-5 Similarity","CLS","Pre-Processed","EN","EN",0.88,0.575757575757576,0,0,0,0,0.114140296767571,0,0,0,0.63823312422362,0.00868826692749692,NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3640","One vs. All","SR different baseline","Mean Top-5 + Random Forest","MEAN","Normalized","SI","EN",0.36,0.744444444444444,0.3,0.333333333333333,0.293333333333333,0.250998007960223,0.240883148763098,0.273861278752583,0.408248290463863,0.289059778515717,0.525122492251273,0.0459726769284018,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3641","One vs. All","SR different baseline","Random Forest","MEAN","Normalized","SI","EN",0.403333333333333,0.866666666666667,0.42,0.5,0.443333333333333,0.275479380151925,0.198761597999981,0.266249673969545,0.372677996249965,0.293352272115891,0.510183003942714,0.0196124491329675,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3642","One vs. All","SR different all","Top-5 Similarity","CLS","Pre-Processed","EN","EN",0.775188405797101,0.639463937621832,0,0,0,0.0191263582613174,0.0529358937469338,0,0,0,0.532865722910469,0.0145621214081466,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3643","One vs. All","SR different baseline","Mean Top-5 + Random Forest","MEAN","Normalized","EN","EN",0.506666666666667,0.677777777777778,0.48,0.466666666666667,0.413333333333333,0.109036181558641,0.194047213295255,0.356370593624109,0.380058475033046,0.250111086430721,0.546137357823974,0.0482751426731864,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3644","One vs. All","SR different baseline","Random Forest","MEAN","Normalized","EN","EN",0.586666666666667,0.755555555555556,0.533333333333333,0.466666666666667,0.493333333333333,0.165998661306516,0.173916398249984,0.361324723144647,0.273861278752583,0.303131801183724,0.512312057561798,0.0112338562039541,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3645","One vs. All","SR different baseline","Top-5 Similarity","CLS","Pre-Processed","EN","EN",0.815384615384615,0.534534632034632,0,0,0,0.0172005229038445,0.062239981226056,0,0,0,0.551408663150763,0.00203479592608504,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3646","One vs. All","SR different baseline","Mean Top-5 + Random Forest","MEAN","Normalized","GM","EN",0.41578947368421,0.56358024691358,0.427863247863248,0.448888888888889,0.429491911597175,0.0753569529646124,0.10253790641858,0.0638845294799463,0.128043202585671,0.0663592224805503,0.559656184810822,0.0405131174065979,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3647","One vs. All","SR different baseline","Random Forest","MEAN","Normalized","GM","EN",0.587134502923977,0.614074074074074,0.593650793650794,0.593333333333333,0.589606592238171,0.137121721620362,0.1404089656703,0.16923568047394,0.141770114735436,0.139449924908553,0.513980350733975,0.00678705962833226,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3648","One vs. All","Full Data","Top-5 Similarity","MAX","Pre-Processed","EN","EN",0.739513076638493,0.565684551615726,0,0,0,0.0078178049156051,0.0460925819134779,0,0,0,0.495776850305849,0.0012734800555164,NA,NA,NA,"●","●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3649","One vs. All","SR different all","Mean Top-5 + Random Forest","MEAN","Normalized","CA","EN",0.508300395256917,0.61866391184573,0.50979797979798,0.457575757575758,0.479661208356861,0.0970031663039556,0.0585245482912598,0.111124654821938,0.120452163117284,0.106664908024051,0.537122967488469,0.0161392033633848,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3650","One vs. All","SR different all","Random Forest","MEAN","Normalized","CA","EN",0.571442687747036,0.626411845730028,0.571484071484071,0.577272727272727,0.572424242424242,0.1618818663289,0.116716514983142,0.162408961879619,0.166528868654959,0.161163982331977,0.511328107861672,0.00852207726216848,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3651","One vs. All","GT different baseline","Top-5 Similarity","MAX","Pre-Processed","EN","EN",0.9,0.532155797101449,0,0,0,0.0210662522117372,0.155656165188484,0,0,0,0.672139612025624,0.0129317977999251,NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3652","One vs. All","SR different all","Mean Top-5 + Random Forest","MEAN","Normalized","SI","EN",0.26,0.833333333333333,0.266666666666667,0.266666666666667,0.26,0.240831891575846,0.155902391115581,0.252762514801718,0.252762514801718,0.240831891575846,0.506873777893348,0.0126477749943195,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3653","One vs. All","SR different all","Random Forest","MEAN","Normalized","SI","EN",0.19,0.95,0.166666666666667,0.2,0.18,0.207364413533277,0.111803398874989,0.235702260395516,0.273861278752583,0.248997991959775,0.51114360268317,0.0159521055160276,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3654","One vs. All","GT different all","Top-5 Similarity","MAX","Pre-Processed","EN","EN",0.88,0.457575757575758,0,0,0,0,0.128854706369365,0,0,0,0.639294321128562,0.00682969384014382,NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3655","One vs. All","SR different all","Mean Top-5 + Random Forest","MEAN","Normalized","EN","EN",0.533333333333333,0.666666666666667,0.58,0.6,0.553333333333333,0.182574185835055,0.175682092231577,0.238746727726266,0.278886675511359,0.175752351019521,0.538958382056729,0.0391283569269242,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3656","One vs. All","SR different all","Random Forest","MEAN","Normalized","EN","EN",0.766666666666667,0.8,0.866666666666667,0.666666666666667,0.746666666666667,0.0912870929175277,0.198761597999981,0.182574185835055,0,0.0730296743340222,0.51149257132434,0.0201076842179613,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3657","One vs. All","SR different all","Top-5 Similarity","MAX","Pre-Processed","EN","EN",0.775188405797101,0.568440545808967,0,0,0,0.0191263582613174,0.050973466156252,0,0,0,0.52214694751898,0.00460876364087182,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3658","One vs. All","SR different all","Mean Top-5 + Random Forest","MEAN","Normalized","GM","EN",0.451388888888889,0.590046296296296,0.468686868686869,0.405555555555556,0.412044817927171,0.0559744873626165,0.0924130203149488,0.121338318145012,0.156643024220797,0.0958458119372233,0.552869951936967,0.0442116942393453,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3659","One vs. All","SR different all","Random Forest","MEAN","Normalized","GM","EN",0.548529411764706,0.684799382716049,0.556666666666667,0.525,0.518901098901099,0.0680594050257328,0.105319127772427,0.0521749194749951,0.23680453730638,0.11861109033269,0.510075656382309,0.0126949584322998,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3660","One vs. All","SR different baseline","Top-5 Similarity","MAX","Pre-Processed","EN","EN",0.815578347578348,0.532770562770563,0,0,0,0.0139961509399694,0.0304155301951574,0,0,0,0.550505806018553,0.00520287726340019,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3661","One vs. All","Full Data","Mean Top-5 + Random Forest","MAX","Normalized","CA","EN",0.581357048748353,0.664313590449954,0.603690476190476,0.548484848484848,0.560526315789474,0.0984903563703654,0.0738898973896038,0.121073828229251,0.176093592069797,0.106733156793017,0.553010469299287,0.0319330379469533,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3662","One vs. All","Full Data","Random Forest","MAX","Normalized","CA","EN",0.604808959156785,0.637167125803489,0.620909090909091,0.562121212121212,0.588528138528139,0.0964861903944833,0.0777044140942556,0.104514707819507,0.0820143551680264,0.087295475201352,0.507533276882915,0.00638689285237405,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3663","One vs. All","Full Data","Top-5 Similarity","MEAN","Pre-Processed","EN","EN",0.739477503628447,0.440364965668609,0,0,0,0.00982699750649555,0.0822955135206692,0,0,0,0.496019743024893,0.0026773252277659,NA,NA,NA,"●","●",NA,NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3664","One vs. All","Full Data","Mean Top-5 + Random Forest","MAX","Normalized","SI","EN",0.491666666666667,0.560576923076923,0.495470085470085,0.467948717948718,0.477543197543198,0.0628269227499026,0.0382002341556482,0.0559434192314626,0.0873066568710015,0.0546207257196055,0.545164887725199,0.0166832847665841,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3665","One vs. All","Full Data","Random Forest","MAX","Normalized","SI","EN",0.716487179487179,0.755078895463511,0.71010989010989,0.741025641025641,0.721020544672719,0.081122933311162,0.0993129848663948,0.0865638372005327,0.116853189864852,0.0814902390606494,0.514883825593336,0.00494829866884679,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3666","One vs. All","GT different baseline","Top-5 Similarity","MEAN","Pre-Processed","EN","EN",0.900239316239316,0.52548309178744,0,0,0,0.0195517747824512,0.178248631269867,0,0,0,0.671658220913868,0.0107660527752724,NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3667","One vs. All","Full Data","Mean Top-5 + Random Forest","MAX","Normalized","EN","EN",0.479161579161579,0.575295857988166,0.485606060606061,0.518681318681319,0.494801864801865,0.105315199133939,0.0403140024937005,0.10016056897599,0.156308783170275,0.101700298699356,0.569620914722151,0.0174843859144606,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3668","One vs. All","Full Data","Random Forest","MAX","Normalized","EN","EN",0.587891737891738,0.660662963410216,0.581564171122995,0.602197802197802,0.58736712749616,0.0795488126113982,0.0584626329393192,0.0649806956971974,0.152792704123994,0.104392498430972,0.517552623105224,0.00813619551617521,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3669","One vs. All","GT different all","Top-5 Similarity","MEAN","Pre-Processed","EN","EN",0.88,0.565151515151515,0,0,0,0,0.212702126632558,0,0,0,0.63920643271196,0.0121689294549169,NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3670","One vs. All","Full Data","Mean Top-5 + Random Forest","MAX","Normalized","GM","EN",0.515669515669516,0.557565511411665,0.516550116550117,0.498901098901099,0.506307692307692,0.0565062207131017,0.0377790032985927,0.0633734225505543,0.0755769180837336,0.0642960157885801,0.566511766190961,0.0152440641388525,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3671","One vs. All","Full Data","Random Forest","MAX","Normalized","GM","EN",0.628205128205128,0.657734573119188,0.640735930735931,0.605494505494505,0.61994301994302,0.105075690062165,0.0671344764333933,0.109186251540813,0.102085487142801,0.0960411389675554,0.519578865181582,0.00925703424028611,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3672","One vs. All","SR different all","Top-5 Similarity","MEAN","Pre-Processed","EN","EN",0.775188405797101,0.582563352826511,0,0,0,0.0191263582613174,0.0511976438463076,0,0,0,0.524724369392647,0.0126616011657123,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3673","One vs. All","GT different baseline","Mean Top-5 + Random Forest","MAX","Normalized","CA","EN",0.500757575757576,0.537178604224059,0.506220446220446,0.509090909090909,0.500563607085346,0.0554661461288256,0.0442389333473795,0.0489006334694093,0.114817098133837,0.0614371821080753,0.567868873231991,0.0283420788129074,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3674","One vs. All","GT different baseline","Random Forest","MAX","Normalized","CA","EN",0.5699604743083,0.570247933884298,0.576531703590527,0.574242424242424,0.557177456726182,0.0846071412733592,0.10521085480339,0.100499493421064,0.204993896748942,0.13582210234038,0.508282807286766,0.0131242535688558,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3675","One vs. All","SR different baseline","Top-5 Similarity","MEAN","Pre-Processed","EN","EN",0.815578347578348,0.554069264069264,0,0,0,0.0139961509399694,0.29718293115679,0,0,0,0.555816973011718,0.0119176040921931,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,"●",NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3676","One vs. All","GT different baseline","Mean Top-5 + Random Forest","MAX","Normalized","SI","EN",0.403333333333333,0.661111111111111,0.4,0.333333333333333,0.328571428571429,0.189443629845104,0.136648598624987,0.418330013267038,0.333333333333333,0.301357472996128,0.51879281994052,0.0266171337580679,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3677","One vs. All","GT different baseline","Random Forest","MAX","Normalized","SI","EN",0.433333333333333,0.711111111111111,0.446666666666667,0.533333333333333,0.480952380952381,0.115470053837925,0.154160410283462,0.0767390962214756,0.139443337755679,0.0881274072539131,0.522642684099202,0.0205779638414455,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3678","One vs. All","Full Data","Top-5 Similarity","CLS","Pre-Processed","GM","EN",0.747169811320755,0.556213017751479,0,0,0,0.00632849427594282,0.117987219379536,0,0,0,0.503445071336423,0.00487115146148981,NA,NA,NA,"●","●",NA,NA,NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3679","One vs. All","GT different baseline","Mean Top-5 + Random Forest","MAX","Normalized","EN","EN",0.58,0.661111111111111,0.613333333333333,0.733333333333333,0.620952380952381,0.148323969741913,0.198761597999981,0.236408309686629,0.278886675511359,0.147910618349083,0.555411879889103,0.0493700927586011,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3680","One vs. All","GT different baseline","Random Forest","MAX","Normalized","EN","EN",0.686666666666667,0.766666666666667,0.583333333333333,0.566666666666667,0.564761904761905,0.119256958799989,0.252762514801718,0.372677996249965,0.365148371670111,0.344368362601732,0.508316446230563,0.0229444530475791,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
"3681","One vs. All","GT different baseline","Top-5 Similarity","CLS","Pre-Processed","GM","EN",0.647133903133903,0.565302287581699,0.266666666666667,0.0644444444444444,0.103496503496503,0.0484312619077244,0.10896404192294,0.434613493680177,0.0982564043085962,0.159955003697855,0.476544166488617,0.00498869901181051,NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3682","One vs. All","GT different baseline","Mean Top-5 + Random Forest","MAX","Normalized","GM","EN",0.511578947368421,0.582234567901235,0.513333333333333,0.448888888888889,0.477222222222222,0.1119469943506,0.104798458058607,0.108504574237151,0.128043202585671,0.116076549880235,0.548691983633234,0.0244736506335111,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3683","One vs. All","GT different baseline","Random Forest","MAX","Normalized","GM","EN",0.638245614035088,0.705925925925926,0.657099567099567,0.617777777777778,0.634747899159664,0.124823051118331,0.129460206744449,0.117112009325303,0.0855627702585709,0.0943030126966982,0.51526617389602,0.0126674310301277,"●",NA,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3684","One vs. All","GT different all","Top-5 Similarity","CLS","Pre-Processed","GM","EN",0.664102564102564,0.567059844771242,0,0,0,0.0173072174673705,0.0731297121951955,0,0,0,0.474351435356553,0.00176681451801793,NA,NA,NA,"●",NA,NA,"●",NA,NA,NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3685","One vs. All","GT different all","Mean Top-5 + Random Forest","MAX","Normalized","CA","EN",0.552569169960474,0.584395087235996,0.563939393939394,0.560606060606061,0.557605872388481,0.100563566862052,0.078937246179385,0.103532643472785,0.0896375724712063,0.0765250339782259,0.543724805993673,0.0126855808488864,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3686","One vs. All","GT different all","Random Forest","MAX","Normalized","CA","EN",0.63030303030303,0.629706152433425,0.621864801864802,0.645454545454546,0.631126503126503,0.0922642057069214,0.104817276351744,0.0843936166713452,0.149071198499986,0.110574784584713,0.511439279047338,0.00420476554679176,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"CA vs. other",NA
"3687","One vs. All","SR different all","Top-5 Similarity","CLS","Pre-Processed","GM","EN",0.675,0.453079044117647,0,0,0,0.0186338998124983,0.129531445980021,0,0,0,0.474966741898457,0.0025903099822278,NA,NA,NA,"●",NA,NA,NA,NA,"●",NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3688","One vs. All","GT different all","Mean Top-5 + Random Forest","MAX","Normalized","SI","EN",0.24,0.85,0.166666666666667,0.2,0.18,0.178185296812055,0.223606797749979,0.235702260395516,0.273861278752583,0.248997991959775,0.523529601600941,0.0259719238109553,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3689","One vs. All","GT different all","Random Forest","MAX","Normalized","SI","EN",0.41,0.666666666666667,0.466666666666667,0.366666666666667,0.393333333333333,0.270185121722126,0.204124145231932,0.361324723144647,0.217306746840088,0.245402164257413,0.511793258509283,0.00638199927413043,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,"SI vs. other",NA
"3690","One vs. All","SR different baseline","Top-5 Similarity","CLS","Pre-Processed","GM","EN",0.592421652421652,0.479166666666667,0,0,0,0.0094224066406309,0.0249244007317437,0,0,0,0.47254041071609,0.0006908320381407,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,"●",NA,"●",NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,"GM vs. other",NA
"3691","One vs. All","GT different all","Mean Top-5 + Random Forest","MAX","Normalized","EN","EN",0.633333333333333,0.733333333333333,0.736666666666667,0.6,0.588095238095238,0.182574185835055,0.185924450340906,0.28294090470548,0.365148371670111,0.211556696485042,0.572549500587726,0.0470361631971848,NA,"●",NA,NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,"●",NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,NA,NA,NA,"●",NA,NA,NA,NA,NA,NA,"EN vs. other",NA
